study,sref,treatment,mid,hid,ts,tid,uid,investment,ttype,netsales,longs,shorts,numshares,mprice,price
11,(46),m2,71,1,2016nov11 01:33:47.378,53374,790,-.31999999,1,-75.399597,173.60623,-249.00684,.47019908,.68056279,.31995124
11,(46),m2,71,1,2016nov11 02:02:13.035,53376,733,-5,1,-67.957809,173.60623,-241.56494,7.4417892,.67188144,.33635548
11,(46),m2,71,1,2016nov11 03:33:42.675,53389,790,1.45,-1,-70.134758,173.60623,-243.7419,-2.1769507,-.66606933,.33151352
11,(46),m2,71,1,2016nov11 03:46:06.530,53395,744,8,-1,-81.876656,173.60623,-255.4838,-11.741898,-.68132091,.30602556
11,(46),m2,71,1,2016nov11 04:12:29.930,53405,799,10,1,-52.336403,203.14648,-255.4838,29.540255,.33852112,.37206596
11,(46),m2,71,1,2016nov11 04:13:00.412,53407,790,4,-1,-58.633141,203.14648,-261.78052,-6.2967391,-.63524944,.35747704
11,(46),m2,71,1,2016nov11 04:13:28.742,53409,790,3.9300001,-1,-64.684586,203.14648,-267.83197,-6.051445,-.64943165,.34370068
11,(46),m2,71,1,2016nov11 04:14:51.344,53413,790,1,-1,-66.204323,203.14648,-269.35172,-1.5197344,-.65800971,.34028077
11,(46),m2,71,1,2016nov11 04:19:32.783,53424,795,60,-1,-147.12674,203.14648,-350.27414,-80.922417,-.74145091,.18675005
11,(46),m2,71,1,2016nov11 04:19:56.807,53427,790,-10,1,-134.68201,203.14648,-337.82925,12.444732,.80355287,.20639072
11,(46),m2,71,1,2016nov11 04:20:06.776,53428,790,-14.53,1,-115.99992,203.14648,-319.15125,18.682093,.77775013,.23866744
11,(46),m2,71,1,2016nov11 05:54:44.193,53462,790,4.7199998,-1,-122.15485,203.14648,-325.30618,-6.1549315,-.76686472,.22766407
11,(46),m2,71,1,2016nov11 05:55:02.211,53464,790,2.3800001,-1,-125.22573,203.14648,-328.37708,-3.0708835,-.77502131,.22230962
11,(46),m2,71,1,2016nov11 05:58:37.678,53468,790,5,-1,-131.61026,203.14648,-334.7616,-6.3845248,-.78314364,.21146744
11,(46),m2,71,1,2016nov11 09:50:30.789,53500,827,10,-1,-144.13029,203.14648,-347.28162,-12.520037,-.7987197,.19134367
11,(46),m2,71,1,2016nov11 10:34:48.420,53510,790,6.27,-1,-151.82809,203.14648,-354.97943,-7.6978021,-.81451821,.1797148
11,(46),m2,71,1,2016nov11 14:56:06.592,53539,821,30,1,-43.757988,311.21658,-354.97943,108.07011,.27759758,.3923178
11,(46),m2,71,1,2016nov11 21:26:21.427,53581,790,8,-1,-56.602318,311.21658,-367.82376,-12.844329,-.62284297,.36215496
11,(46),m2,71,1,2016nov11 21:26:58.555,53583,790,5,-1,-64.333763,311.21658,-375.55521,-7.7314439,-.64670974,.34449247
11,(46),m2,71,1,2016nov11 21:27:21.113,53585,790,5,-1,-71.864532,311.21658,-383.08597,-7.5307684,-.66394287,.32769135
11,(46),m2,71,1,2016nov11 21:30:49.295,53587,790,4.48,-1,-78.457466,311.21658,-389.67892,-6.592936,-.67951518,.31333476
11,(46),m2,71,1,2016nov12 03:13:30.621,53610,790,3,-1,-82.797066,311.21658,-394.01852,-4.3396006,-.69130784,.30407432
11,(46),m2,71,1,2016nov14 04:52:37.085,53645,790,2,-1,-85.658539,311.21658,-396.87997,-2.8614707,-.69894129,.29805326
11,(46),m2,71,1,2016nov15 00:19:45.649,53674,726,15,1,-42.287563,354.58755,-396.87997,43.370975,.34585342,.39582884
11,(46),m2,71,1,2016nov15 02:04:59.437,53704,790,4.8800001,-1,-50.240292,354.58755,-404.8327,-7.9527297,-.61362582,.37697613
11,(46),m2,71,1,2016nov15 02:05:29.904,53706,790,4,-1,-56.585117,354.58755,-411.17755,-6.3448243,-.63043511,.36219469
11,(46),m2,71,1,2016nov15 02:06:23.505,53709,790,2,-1,-59.703312,354.58755,-414.29575,-3.1181936,-.641397,.35502276
11,(46),m2,71,1,2016nov15 02:15:13.983,53713,790,1.5,-1,-62.019478,354.58755,-416.61191,-2.3161645,-.64762241,.34973714
11,(46),m2,71,1,2016nov15 07:27:10.405,53737,846,5,-1,-69.608742,354.58755,-424.20117,-7.5892639,-.6588254,.33268026
11,(46),m2,71,1,2016nov15 07:56:16.700,53739,776,7.4740138,-1,-80.62738,354.56958,-435.20215,-11.01864,-.6788497,.30868509
11,(46),m2,71,1,2016nov15 11:18:29.023,53759,790,5,-1,-87.781708,354.56958,-442.35648,-7.1543264,-.69887781,.29363033
11,(46),m2,71,1,2016nov15 12:32:28.887,53779,775,9,1,-59.963707,382.38757,-442.35648,27.818003,.32353151,.35442671
11,(46),m2,71,1,2016nov15 12:42:29.066,53786,790,4,-1,-66.093567,382.38757,-448.48636,-6.1298609,-.65254337,.34052947
11,(46),m2,71,1,2016nov15 16:49:49.502,53812,780,10,-1,-80.890541,382.38757,-463.28333,-14.796971,-.67581397,.3081238
11,(46),m2,71,1,2016nov15 18:17:12.007,53816,805,40,1,14.51403,477.79214,-463.28333,95.404572,.41926712,.5362215
11,(46),m2,71,1,2016nov15 19:06:51.763,53823,810,8.4730291,-1,-3.8374519,476.80713,-480.64932,-18.351482,-.49042359,.49040756
11,(46),m2,71,1,2016nov15 19:06:58.627,53824,810,1,-1,-5.790453,476.80713,-482.60233,-1.9530013,-.51203245,.4855279
11,(46),m2,71,1,2016nov15 19:08:15.488,53826,810,7,-1,-18.975445,476.80713,-495.78732,-13.184991,-.53090668,.45270321
11,(46),m2,71,1,2016nov15 19:14:17.455,53832,810,4,-1,-26.167307,476.80713,-502.97919,-7.1918626,-.55618417,.43495247
11,(46),m2,71,1,2016nov15 19:15:19.980,53835,810,8,-1,-39.917015,476.80713,-516.72888,-13.749706,-.58183062,.40151173
11,(46),m2,71,1,2016nov15 21:52:14.078,53841,790,1,-1,-41.582333,476.80713,-518.39417,-1.6653161,-.60048658,.39751661
11,(46),m2,71,1,2016nov15 21:53:23.685,53844,790,6,-1,-51.352711,476.80713,-528.16455,-9.7703781,-.61410111,.37436706
11,(46),m2,71,1,2016nov15 22:19:42.546,53857,733,4,-1,-57.671894,476.80713,-534.48376,-6.3191833,-.63299316,.35968792
11,(46),m2,71,1,2016nov15 23:35:51.645,53874,843,10,1,-32.02219,502.45685,-534.48376,25.649704,.38986805,.42062166
11,(46),m2,71,1,2016nov16 00:05:41.324,53888,790,2.3,-1,-35.959431,502.45685,-538.42102,-3.9372399,-.58416557,.41105777
11,(46),m2,71,1,2016nov16 00:06:10.761,53892,790,2,-1,-39.33202,502.45685,-541.79358,-3.3725898,-.59301609,.40291828
11,(46),m2,71,1,2016nov16 00:08:40.849,53898,842,3,-1,-44.306767,502.45685,-546.76831,-4.9747462,-.60304582,.39101025
11,(46),m2,71,1,2016nov16 00:10:49.798,53906,753,8,-1,-57.125214,502.45685,-559.58679,-12.818446,-.62410063,.36094797
11,(46),m2,71,1,2016nov16 00:24:34.804,53945,842,1,-1,-58.685642,502.45685,-561.14722,-1.5604268,-.64085031,.35735646
11,(46),m2,71,1,2016nov16 00:33:59.665,53956,790,-.54000002,1,-57.844097,502.45685,-560.30591,.8415454,.6416766,.3592914
11,(46),m2,71,1,2016nov16 04:36:23.904,54018,740,5,1,-44.504654,515.79626,-560.30591,13.339441,.37482828,.39053914
11,(46),m2,71,1,2016nov16 05:51:26.536,54021,790,13,-1,-65.026138,515.79626,-580.82739,-20.521486,-.6334824,.34293064
11,(46),m2,71,1,2016nov16 22:41:57.313,54040,743,-3,-1,-74.038528,506.78357,-580.82739,-9.012393,-.33287495,.32291991
11,(46),m2,71,1,2016nov17 03:56:18.147,54064,835,2,-1,-76.978485,506.78357,-583.76733,-2.9399543,-.68028271,.31652564
11,(46),m2,71,1,2016nov17 07:15:46.264,54081,796,10,-1,-91.291237,506.78357,-598.08008,-14.312751,-.69867772,.28640425
11,(46),m2,71,1,2016nov17 23:04:43.217,54101,790,-5.8499999,1,-82.993568,506.78357,-589.78259,8.2976665,.70501745,.30365866
11,(46),m2,71,1,2016nov18 13:56:13.605,54146,790,-15,1,-60.674946,506.78357,-567.46356,22.318623,.67208451,.35280105
11,(46),m2,71,1,2016nov18 13:58:41.509,54155,790,-4,1,-54.425152,506.78357,-561.21356,6.249794,.64002109,.36719912
11,(46),m2,71,1,2016nov18 16:55:08.106,54165,804,10,1,-29.239311,531.96942,-561.21356,25.185841,.3970485,.42741808
11,(46),m2,71,1,2016nov18 16:59:21.668,54171,741,-3,-1,-36.404648,524.80457,-561.21356,-7.165338,-.41868228,.40998039
11,(46),m2,71,1,2016nov18 18:53:23.579,54177,842,-.80000001,1,-35.044968,524.80457,-559.85339,1.3596793,.58837402,.41327336
11,(46),m2,71,1,2016nov18 22:28:54.453,54184,790,5,-1,-43.422539,524.80457,-568.23102,-8.3775721,-.59683162,.39311782
11,(46),m2,71,1,2016nov18 22:29:26.621,54186,790,5,-1,-51.532856,524.80457,-576.34131,-8.1103172,-.61649871,.37394521
11,(46),m2,71,1,2016nov18 22:30:01.065,54188,790,5,-1,-59.404324,524.80457,-584.21277,-7.8714662,-.63520569,.35570768
11,(46),m2,71,1,2016nov18 22:31:14.261,54192,790,3,-1,-64.022827,524.80457,-588.8313,-4.6185069,-.64956057,.34519494
11,(46),m2,71,1,2016nov18 23:45:38.669,54209,790,8.2399998,-1,-76.347984,524.80457,-601.15643,-12.325154,-.66855145,.31789124
11,(46),m2,71,1,2016nov19 02:23:48.164,54238,827,8.0799999,-1,-87.98159,524.80457,-612.79004,-11.633606,-.69453961,.29321593
11,(46),m2,71,1,2016nov19 02:53:29.762,54252,828,10,-1,-101.85356,524.80457,-626.66199,-13.871968,-.72087824,.26531273
11,(46),m2,71,1,2016nov19 05:03:25.987,54260,790,-4,1,-96.36882,524.80457,-621.177,5.4847403,.72929615,.27614036
11,(46),m2,71,1,2016nov19 05:31:48.883,54262,790,-7,1,-86.563774,524.80457,-611.37201,9.8050432,.71391833,.29616281
11,(46),m2,71,1,2016nov19 05:33:57.302,54264,790,-4,1,-80.831604,524.80457,-605.64001,5.7321663,.69781649,.30824944
11,(46),m2,71,1,2016nov19 05:38:06.621,54266,790,-3,1,-76.465233,524.80457,-601.27399,4.3663692,.68706971,.31763706
11,(46),m2,71,1,2016nov19 05:38:58.803,54268,790,-3,1,-72.037445,524.80457,-596.84601,4.4277916,.67753869,.32731053
11,(46),m2,71,1,2016nov19 05:56:34.206,54276,790,-6,1,-62.982475,524.80457,-587.79102,9.0549717,.66261941,.34755027
11,(46),m2,71,1,2016nov19 05:57:27.839,54281,790,-6,1,-53.633064,524.80457,-578.44202,9.349412,.64175159,.36904159
11,(46),m2,71,1,2016nov19 06:01:21.121,54295,800,5,1,-40.624107,537.81348,-578.44202,13.008959,.38435051,.3998138
11,(46),m2,71,1,2016nov20 03:04:22.822,54320,790,-1,1,-38.952362,537.81348,-576.77002,1.671744,.59817773,.40383199
11,(46),m2,71,1,2016nov20 23:35:17.010,54342,834,20,-1,-70.533859,537.81348,-608.3515,-31.581495,-.63328224,.33062965
11,(46),m2,71,1,2016nov21 00:11:38.670,54347,834,-5,1,-62.96875,537.81348,-600.78601,7.5651102,.66092891,.34758142
11,(46),m2,71,1,2016nov21 00:11:58.466,54348,834,-5,1,-55.199238,537.81348,-593.01599,7.7695107,.64354116,.36540228
11,(46),m2,71,1,2016nov21 03:56:39.503,54366,848,1,-1,-56.770531,537.81348,-594.58728,-1.5712948,-.63641781,.36176649
11,(46),m2,71,1,2016nov21 09:32:54.881,54390,801,10,-1,-72.024132,537.81348,-609.84088,-15.253602,-.65558285,.32733986
11,(46),m2,71,1,2016nov21 12:19:51.485,54404,790,1,-1,-73.507172,537.81348,-611.32391,-1.4830402,-.67429054,.32408276
11,(46),m2,71,1,2016nov21 16:14:56.343,54422,800,2,1,-67.460342,543.86035,-611.32391,6.0468268,.33075199,.33746684
11,(46),m2,71,1,2016nov21 21:35:25.480,54439,790,-5,1,-59.814098,543.86035,-603.67792,7.6462445,.65391576,.35476914
11,(46),m2,71,1,2016nov21 22:58:29.229,54500,816,3,-1,-64.426033,543.86035,-608.28986,-4.611937,-.65048587,.34428412
11,(46),m2,71,1,2016nov22 01:02:59.445,54552,808,5,1,-50.54372,557.74261,-608.28986,13.882313,.36017054,.37626377
11,(46),m2,71,1,2016nov22 01:11:22.342,54555,790,-3,1,-45.689491,557.74261,-603.43585,4.8542304,.61801761,.3877227
11,(46),m3,98,2,2016nov08 03:04:47.437,43577,91,-50,1,0,,,0,0,.15163267
11,(46),m3,98,3,2016nov08 03:04:47.437,43577,91,-50,1,127.95119,,,127.95119,.39077401,.54510194
11,(46),m3,98,1,2016nov08 03:04:47.437,43577,91,-50,1,69.31472,,,0,0,.30326533
11,(46),m3,98,2,2016nov08 03:06:09.617,43588,137,-5,1,0,,,0,0,.14423746
11,(46),m3,98,3,2016nov08 03:06:09.617,43588,137,-5,1,136.94055,,,8.9893532,.55621356,.56728762
11,(46),m3,98,1,2016nov08 03:06:09.617,43588,137,-5,1,69.31472,,,0,0,.28847492
11,(46),m3,98,3,2016nov08 04:03:23.007,43609,62,-20,1,169.8913,,,32.950741,.60696661,.64572507
11,(46),m3,98,1,2016nov08 04:03:23.007,43609,62,-20,1,69.31472,,,0,0,.23618327
11,(46),m3,98,2,2016nov08 04:03:23.007,43609,62,-20,1,0,,,0,0,.11809164
11,(46),m3,98,2,2016nov08 04:11:45.077,43617,67,-30,1,0,,,0,0,.087484427
11,(46),m3,98,1,2016nov08 04:11:45.077,43617,67,-30,1,69.31472,,,0,0,.17496885
11,(46),m3,98,3,2016nov08 04:11:45.077,43617,67,-30,1,213.18686,,,43.295559,.69291174,.73754668
11,(46),m3,98,2,2016nov08 04:33:15.213,43628,75,-5,1,46.125275,,,46.125275,.10840044,.13198833
11,(46),m3,98,1,2016nov08 04:33:15.213,43628,75,-5,1,69.31472,,,0,0,.16643552
11,(46),m3,98,3,2016nov08 04:33:15.213,43628,75,-5,1,213.18686,,,0,0,.70157611
11,(46),m3,98,1,2016nov08 04:39:14.933,43638,98,-10,1,69.31472,,,0,0,.15059708
11,(46),m3,98,3,2016nov08 04:39:14.933,43638,98,-10,1,227.15494,,,13.968075,.7159183,.72997493
11,(46),m3,98,2,2016nov08 04:39:14.933,43638,98,-10,1,46.125275,,,0,0,.11942798
11,(46),m3,98,3,2016nov08 04:40:57.690,43644,75,-5,1,227.15494,,,0,0,.69437367
11,(46),m3,98,2,2016nov08 04:40:57.690,43644,75,-5,1,46.125275,,,0,0,.11360341
11,(46),m3,98,1,2016nov08 04:40:57.690,43644,75,-5,1,98.615417,,,29.300694,.17064443,.19202296
11,(46),m3,98,2,2016nov08 04:49:57.560,43647,88,-5,1,46.125275,,,0,0,.10806291
11,(46),m3,98,1,2016nov08 04:49:57.560,43647,88,-5,1,122.281,,,23.665583,.21127728,.23142846
11,(46),m3,98,3,2016nov08 04:49:57.560,43647,88,-5,1,227.15494,,,0,0,.66050863
11,(46),m3,98,3,2016nov08 04:59:50.000,43656,152,-10,1,241.9303,,,14.775362,.6768024,.69281548
11,(46),m3,98,2,2016nov08 04:59:50.000,43656,152,-10,1,46.125275,,,0,0,.097779363
11,(46),m3,98,1,2016nov08 04:59:50.000,43656,152,-10,1,122.281,,,0,0,.20940512
11,(46),m3,98,1,2016nov08 05:03:52.720,43658,124,-5,1,122.281,,,0,0,.19919232
11,(46),m3,98,3,2016nov08 05:03:52.720,43658,124,-5,1,249.06967,,,7.1393661,.7003423,.70779705
11,(46),m3,98,2,2016nov08 05:03:52.720,43658,124,-5,1,46.125275,,,0,0,.093010597
11,(46),m3,98,2,2016nov08 05:20:18.547,43676,91,-10,1,46.125275,,,0,0,.084159471
11,(46),m3,98,3,2016nov08 05:20:18.547,43676,91,-10,1,262.9231,,,13.853435,.72184265,.73560381
11,(46),m3,98,1,2016nov08 05:20:18.547,43676,91,-10,1,122.281,,,0,0,.18023665
11,(46),m3,98,2,2016nov08 05:21:53.270,43678,91,-10,1,46.125275,,,0,0,.076150633
11,(46),m3,98,1,2016nov08 05:21:53.270,43678,91,-10,1,122.281,,,0,0,.16308486
11,(46),m3,98,3,2016nov08 05:21:53.270,43678,91,-10,1,276.28632,,,13.363209,.74832326,.76076448
11,(46),m3,98,3,2016nov08 05:24:32.250,43679,91,-10,-1,262.9231,,,-13.363208,-.74832332,.73560381
11,(46),m3,98,2,2016nov08 05:24:32.250,43679,91,-10,-1,46.125275,,,0,0,.084159471
11,(46),m3,98,1,2016nov08 05:24:32.250,43679,91,-10,-1,122.281,,,0,0,.18023665
11,(46),m3,98,1,2016nov08 05:27:54.550,43683,91,-10,-1,122.281,,,0,0,.19919232
11,(46),m3,98,3,2016nov08 05:27:54.550,43683,91,-10,-1,249.06966,,,-13.853433,-.72184277,.70779705
11,(46),m3,98,2,2016nov08 05:27:54.550,43683,91,-10,-1,46.125275,,,0,0,.093010597
11,(46),m3,98,2,2016nov08 05:32:06.320,43690,91,-20,-1,46.125275,,,0,0,.11360341
11,(46),m3,98,1,2016nov08 05:32:06.320,43690,91,-20,-1,122.281,,,0,0,.24329406
11,(46),m3,98,3,2016nov08 05:32:06.320,43690,91,-20,-1,219.48433,,,-29.585323,-.67601085,.64310247
11,(46),m3,98,3,2016nov08 05:37:53.200,43698,83,-6,1,228.66505,,,9.1807232,.65354329,.66388661
11,(46),m3,98,1,2016nov08 05:37:53.200,43698,83,-6,1,122.281,,,0,0,.22912571
11,(46),m3,98,2,2016nov08 05:37:53.200,43698,83,-6,1,46.125275,,,0,0,.10698766
11,(46),m3,98,3,2016nov08 05:43:58.600,43710,83,-6,1,237.57079,,,8.905735,.67372316,.68346035
11,(46),m3,98,1,2016nov08 05:43:58.600,43710,83,-6,1,122.281,,,0,0,.21578246
11,(46),m3,98,2,2016nov08 05:43:58.600,43710,83,-6,1,46.125275,,,0,0,.10075718
11,(46),m3,98,1,2016nov08 06:14:06.767,43729,93,-1,1,122.281,,,0,0,.21363541
11,(46),m3,98,3,2016nov08 06:14:06.767,43729,93,-1,1,239.03056,,,1.4597756,.68503684,.68660992
11,(46),m3,98,2,2016nov08 06:14:06.767,43729,93,-1,1,46.125275,,,0,0,.099754639
11,(46),m3,98,3,2016nov08 07:03:24.983,43761,73,-1,1,239.03056,,,0,0,.67977804
11,(46),m3,98,1,2016nov08 07:03:24.983,43761,73,-1,1,122.281,,,0,0,.21150969
11,(46),m3,98,2,2016nov08 07:03:24.983,43761,73,-1,1,55.72435,,,9.5990763,.10417669,.10871223
11,(46),m3,98,1,2016nov08 07:03:31.893,43762,73,-1,1,122.281,,,0,0,.20940515
11,(46),m3,98,2,2016nov08 07:03:31.893,43762,73,-1,1,64.566399,,,8.8420496,.11309595,.1175807
11,(46),m3,98,3,2016nov08 07:03:31.893,43762,73,-1,1,239.03056,,,0,0,.67301416
11,(46),m3,98,2,2016nov08 07:03:40.020,43763,73,-1,1,64.566399,,,0,0,.11641074
11,(46),m3,98,3,2016nov08 07:03:40.020,43763,73,-1,1,239.03056,,,0,0,.66631752
11,(46),m3,98,1,2016nov08 07:03:40.020,43763,73,-1,1,126.96877,,,4.6877766,.21332075,.21727169
11,(46),m3,98,3,2016nov08 07:09:20.397,43779,89,-7,1,239.03056,,,0,0,.62127036
11,(46),m3,98,1,2016nov08 07:09:20.397,43779,89,-7,1,126.96877,,,0,0,.20258278
11,(46),m3,98,2,2016nov08 07:09:20.397,43779,89,-7,1,112.98572,,,48.419315,.14457041,.17614684
11,(46),m3,98,1,2016nov08 08:13:42.067,43837,136,-10,1,126.96877,,,0,0,.18330444
11,(46),m3,98,3,2016nov08 08:13:42.067,43837,136,-10,1,254.66971,,,15.639138,.6394214,.65731132
11,(46),m3,98,2,2016nov08 08:13:42.067,43837,136,-10,1,112.98572,,,0,0,.15938424
11,(46),m3,98,3,2016nov08 08:23:04.743,43845,87,-1,1,256.1871,,,1.5174073,.65901881,.66072106
11,(46),m3,98,2,2016nov08 08:23:04.743,43845,87,-1,1,112.98572,,,0,0,.15779833
11,(46),m3,98,1,2016nov08 08:23:04.743,43845,87,-1,1,126.96877,,,0,0,.18148056
11,(46),m3,98,3,2016nov08 08:42:20.907,43859,87,-4,1,262.18057,,,5.9934597,.66739416,.6740244
11,(46),m3,98,1,2016nov08 08:42:20.907,43859,87,-4,1,126.96877,,,0,0,.17436458
11,(46),m3,98,2,2016nov08 08:42:20.907,43859,87,-4,1,112.98572,,,0,0,.15161097
11,(46),m3,98,1,2016nov08 12:12:43.617,43877,158,-8,1,126.96877,,,0,0,.16095878
11,(46),m3,98,2,2016nov08 12:12:43.617,43877,158,-8,1,112.98572,,,0,0,.13995455
11,(46),m3,98,3,2016nov08 12:12:43.617,43877,158,-8,1,273.83142,,,11.650833,.68664616,.69908667
11,(46),m3,98,1,2016nov08 12:12:55.270,43878,158,-2,1,126.96877,,,0,0,.1577716
11,(46),m3,98,3,2016nov08 12:12:55.270,43878,158,-2,1,276.68011,,,2.8487053,.70207334,.7050451
11,(46),m3,98,2,2016nov08 12:12:55.270,43878,158,-2,1,112.98572,,,0,0,.13718328
11,(46),m3,98,1,2016nov08 12:21:09.057,43886,108,-10,1,126.96877,,,0,0,.14275767
11,(46),m3,98,2,2016nov08 12:21:09.057,43886,108,-10,1,112.98572,,,0,0,.12412858
11,(46),m3,98,3,2016nov08 12:21:09.057,43886,108,-10,1,290.58401,,,13.903914,.71922189,.73311377
11,(46),m3,98,1,2016nov08 12:21:25.373,43887,108,-10,1,126.96877,,,0,0,.12917246
11,(46),m3,98,3,2016nov08 12:21:25.373,43887,108,-10,1,303.98972,,,13.405691,.74595183,.75851136
11,(46),m3,98,2,2016nov08 12:21:25.373,43887,108,-10,1,112.98572,,,0,0,.11231616
11,(46),m3,98,2,2016nov08 13:17:32.667,43903,142,-10,1,179.06789,,,66.082169,.15132675,.19679043
11,(46),m3,98,1,2016nov08 13:17:32.667,43903,142,-10,1,126.96877,,,0,0,.11688006
11,(46),m3,98,3,2016nov08 13:17:32.667,43903,142,-10,1,303.98972,,,0,0,.68632942
11,(46),m3,98,3,2016nov08 14:21:24.133,43919,132,-5,1,311.19418,,,7.2044659,.69401395,.70162737
11,(46),m3,98,1,2016nov08 14:21:24.133,43919,132,-5,1,126.96877,,,0,0,.11117977
11,(46),m3,98,2,2016nov08 14:21:24.133,43919,132,-5,1,179.06789,,,0,0,.18719289
11,(46),m3,98,2,2016nov08 16:54:42.130,43962,69,-10,1,179.06789,,,0,0,.1693791
11,(46),m3,98,3,2016nov08 16:54:42.130,43962,69,-10,1,311.19418,,,0,0,.63485861
11,(46),m3,98,1,2016nov08 16:54:42.130,43962,69,-10,1,193.54401,,,66.575226,.15020603,.19576219
11,(46),m3,98,2,2016nov08 17:27:47.963,43986,113,-10,1,179.06789,,,0,0,.15326057
11,(46),m3,98,1,2016nov08 17:27:47.963,43986,113,-10,1,193.54401,,,0,0,.17713298
11,(46),m3,98,3,2016nov08 17:27:47.963,43986,113,-10,1,326.52295,,,15.328777,.65236777,.66960645
11,(46),m3,98,1,2016nov08 18:24:58.683,44005,155,-11,1,193.54401,,,0,0,.15868177
11,(46),m3,98,3,2016nov08 18:24:58.683,44005,155,-11,1,342.53491,,,16.011969,.68698609,.70402217
11,(46),m3,98,2,2016nov08 18:24:58.683,44005,155,-11,1,179.06789,,,0,0,.13729605
11,(46),m3,98,2,2016nov08 18:40:12.983,44020,109,-7,1,221.47142,,,42.403538,.16508056,.19562018
11,(46),m3,98,1,2016nov08 18:40:12.983,44020,109,-7,1,193.54401,,,0,0,.1479539
11,(46),m3,98,3,2016nov08 18:40:12.983,44020,109,-7,1,342.53491,,,0,0,.65642595
11,(46),m3,98,1,2016nov08 19:35:52.913,44040,93,-2,1,193.54401,,,0,0,.14502423
11,(46),m3,98,3,2016nov08 19:35:52.913,44040,93,-2,1,345.56598,,,3.0310667,.65983373,.66322917
11,(46),m3,98,2,2016nov08 19:35:52.913,44040,93,-2,1,221.47142,,,0,0,.19174665
11,(46),m3,98,1,2016nov08 20:20:28.610,44063,156,-2,1,193.54401,,,0,0,.14215255
11,(46),m3,98,2,2016nov08 20:20:28.610,44063,156,-2,1,221.47142,,,0,0,.18794982
11,(46),m3,98,3,2016nov08 20:20:28.610,44063,156,-2,1,348.56641,,,3.000438,.66656935,.66989762
11,(46),m3,98,1,2016nov08 21:44:26.630,44077,110,-10,1,248.92365,,,55.379631,.18057181,.22378753
11,(46),m3,98,3,2016nov08 21:44:26.630,44077,110,-10,1,348.56641,,,0,0,.60614842
11,(46),m3,98,2,2016nov08 21:44:26.630,44077,110,-10,1,221.47142,,,0,0,.17006403
11,(46),m3,98,3,2016nov08 21:57:26.240,44089,73,-2,-1,348.56641,,,0,0,.61839348
11,(46),m3,98,1,2016nov08 21:57:26.240,44089,73,-2,-1,248.92365,,,0,0,.22830835
11,(46),m3,98,2,2016nov08 21:57:26.240,44089,73,-2,-1,209.09244,,,-12.378987,-.16156411,.1532982
11,(46),m3,98,3,2016nov08 21:58:15.440,44091,73,-1,-1,348.56641,,,0,0,.62460834
11,(46),m3,98,2,2016nov08 21:58:15.440,44091,73,-1,-1,209.09244,,,0,0,.15483886
11,(46),m3,98,1,2016nov08 21:58:15.440,44091,73,-1,-1,244.46761,,,-4.456037,-.22441465,.22055274
11,(46),m3,98,2,2016nov08 22:36:04.103,44117,84,-10,1,209.09244,,,0,0,.14010401
11,(46),m3,98,3,2016nov08 22:36:04.103,44117,84,-10,1,364.12814,,,15.561738,.64260173,.66033161
11,(46),m3,98,1,2016nov08 22:36:04.103,44117,84,-10,1,244.46761,,,0,0,.1995644
11,(46),m3,98,2,2016nov08 23:17:40.617,44131,61,-15,1,209.09244,,,0,0,.12058865
11,(46),m3,98,3,2016nov08 23:17:40.617,44131,61,-15,1,386.04813,,,21.919996,.68430668,.7076447
11,(46),m3,98,1,2016nov08 23:17:40.617,44131,61,-15,1,244.46761,,,0,0,.17176667
11,(46),m3,98,3,2016nov08 23:55:11.277,44136,110,-7.5799999,-1,386.04813,,,0,0,.76336944
11,(46),m3,98,1,2016nov08 23:55:11.277,44136,110,-7.5799999,-1,189.13153,,,-55.336071,-.13698117,.10654593
11,(46),m3,98,2,2016nov08 23:55:11.277,44136,110,-7.5799999,-1,209.09244,,,0,0,.1300846
11,(46),m3,98,1,2016nov09 01:10:21.730,44142,104,-10,1,189.13153,,,0,0,.09640675
11,(46),m3,98,3,2016nov09 01:10:21.730,44142,104,-10,1,398.95532,,,12.907204,.77476114,.78588784
11,(46),m3,98,2,2016nov09 01:10:21.730,44142,104,-10,1,209.09244,,,0,0,.11770543
11,(46),m3,98,2,2016nov09 04:20:38.887,44172,94,-10,1,209.09244,,,0,0,.10650428
11,(46),m3,98,3,2016nov09 04:20:38.887,44172,94,-10,1,398.95532,,,0,0,.71110076
11,(46),m3,98,1,2016nov09 04:20:38.887,44172,94,-10,1,262.89139,,,73.759857,.1355751,.18239501
11,(46),m3,98,1,2016nov09 05:04:38.610,44225,93,-1,1,262.89139,,,0,0,.18058015
11,(46),m3,98,3,2016nov09 05:04:38.610,44225,93,-1,1,398.95532,,,0,0,.70402515
11,(46),m3,98,2,2016nov09 05:04:38.610,44225,93,-1,1,218.10977,,,9.0173311,.11089756,.11539472
11,(46),m3,98,3,2016nov09 11:15:07.920,44254,118,-15,1,398.95532,,,0,0,.60596007
11,(46),m3,98,2,2016nov09 11:15:07.920,44254,118,-15,1,218.10977,,,0,0,.099321157
11,(46),m3,98,1,2016nov09 11:15:07.920,44254,118,-15,1,326.8761,,,63.984695,.23443106,.29471883
11,(46),m3,98,1,2016nov09 18:19:42.127,44276,93,-3,1,326.8761,,,0,0,.28600854
11,(46),m3,98,3,2016nov09 18:19:42.127,44276,93,-3,1,403.85895,,,4.9036112,.61179399,.61760569
