study,sref,treatment,pid,uid,m2_b,m2_c,m3_b1,m3_b2,m3_b3,m3_c,active
14,(51),m2,TVNAD,760,.89999998,7,,,,,1
14,(51),m2,TYDLF,848,.63,3,,,,,1
14,(51),m2,TZHAK,833,.64999998,2,,,,,1
14,(51),m2,UFEYS,776,.60000002,2,,,,,1
14,(51),m2,UONRK,804,.15000001,1,,,,,1
14,(51),m2,UXMBH,835,.30000001,3,,,,,1
14,(51),m2,UYSCS,797,.80000001,2,,,,,1
14,(51),m2,VBFGR,824,.54000002,2,,,,,1
14,(51),m2,VEOXL,834,.14,4,,,,,1
14,(51),m2,VHWFI,836,.60000002,2,,,,,1
14,(51),m2,VQQGL,726,.64999998,5,,,,,1
14,(51),m2,VSYYJ,843,.69999999,1,,,,,1
14,(51),m2,WEESC,729,.25,1,,,,,1
14,(51),m2,WEZFA,787,.5,4,,,,,1
14,(51),m2,WOVCG,815,.30000001,1,,,,,
14,(51),m2,WTOCY,809,.5,1,,,,,1
14,(51),m2,WUKAA,731,.64999998,1,,,,,1
14,(51),m2,XDCSW,753,.02,1,,,,,1
14,(51),m2,XEPOZ,837,.60000002,3,,,,,1
14,(51),m2,XJMAV,733,.30000001,2,,,,,1
14,(51),m2,XMREM,830,.1,1,,,,,1
14,(51),m2,XPQFY,758,.1,2,,,,,1
14,(51),m2,YIQTI,814,.60000002,4,,,,,1
14,(51),m2,YJPRG,825,.64999998,2,,,,,
14,(51),m2,YKWAH,839,.60000002,1,,,,,1
14,(51),m2,YMKYG,724,.30000001,2,,,,,1
14,(51),m2,YPCFD,795,.15000001,3,,,,,1
14,(51),m2,YQXIE,811,.75,2,,,,,1
14,(51),m2,YUMWF,765,.5,7,,,,,1
14,(51),m2,YYYQL,725,.60000002,5,,,,,1
14,(51),m2,ZHMDL,789,.18000001,2,,,,,1
14,(51),m2,ZJGNP,845,.2,2,,,,,1
14,(51),m3,AFKFA,146,,,.3,.3,.4000000059604645,1,1
14,(51),m3,AYJQH,156,,,.5,.25,.25,2,1
14,(51),m3,BGRYT,162,,,1,0,0,4,1
14,(51),m3,BNSRX,102,,,.2,.2,.6000000238418579,2,
14,(51),m3,BRCTI,125,,,.1,.2,.699999988079071,5,1
14,(51),m3,BUTQG,68,,,.5,.1,.4000000059604645,3,1
14,(51),m3,BXBPO,113,,,.2,.2,.6000000238418579,5,1
14,(51),m3,BYUFT,122,,,.2,.04,.7599999904632568,6,1
14,(51),m3,CQEXW,78,,,.3,.15,.550000011920929,2,
14,(51),m3,CTDTP,144,,,.1,.1,.800000011920929,1,1
14,(51),m3,CTPQT,83,,,.25,.5,.25,3,1
14,(51),m3,DDLIA,157,,,.4,.3,.300000011920929,3,1
14,(51),m3,DMIIF,158,,,.5,.2,.300000011920929,5,1
14,(51),m3,DOPUB,62,,,.1,.2,.699999988079071,4,1
14,(51),m3,EALGQ,101,,,.8,.1,.1000000014901161,5,1
14,(51),m3,EXHNR,112,,,.1,.4,.5,2,
14,(51),m3,FFVHW,153,,,.8,.1,.1000000014901161,2,1
14,(51),m3,FJTDI,126,,,.2,.1,.699999988079071,1,1
14,(51),m3,FOMBY,76,,,.15,.2,.6499999761581421,3,1
14,(51),m3,FRHWQ,91,,,.4,.2,.4000000059604645,2,1
14,(51),m3,GCPKB,161,,,0,.5,.5,1,1
14,(51),m3,GFHGK,86,,,.05,.25,.699999988079071,1,1
14,(51),m3,GLYRR,135,,,.5,.2,.300000011920929,6,1
14,(51),m3,GOQTH,94,,,.05,.15,.800000011920929,2,1
14,(51),m3,HDWQD,115,,,.5,.3,.2000000029802322,1,1
14,(51),m3,HKTWT,151,,,.1,.4,.5,1,1
14,(51),m3,HSACH,107,,,.1,.3,.6000000238418579,2,1
14,(51),m3,HWAXH,85,,,.35,.55,.1000000014901161,5,1
14,(51),m3,HWHKM,75,,,.65,.15,.2000000029802322,2,1
14,(51),m3,HXXGB,80,,,.3,.5,.2000000029802322,4,1
14,(51),m3,IEZOP,73,,,.4,.5,.1000000014901161,1,1
14,(51),m3,IKPCK,139,,,.2,.3,.5,1,1
14,(51),m3,IXIJM,105,,,.7,.3,0,1,1
14,(51),m3,JDMRD,100,,,.39,.11,.5,4,1
14,(51),m3,JERHM,93,,,.15,.08,.7699999809265137,3,1
14,(51),m3,JJWQH,127,,,.15,.1,.75,5,1
14,(51),m3,KGDEO,66,,,.3,.35,.3499999940395355,4,1
14,(51),m3,KMTVC,108,,,.1,.1,.800000011920929,3,1
14,(51),m3,KPQUF,67,,,.1,.1,.800000011920929,5,1
14,(51),m3,KXHZX,79,,,.35,.35,.300000011920929,5,1
14,(51),m3,KYQVB,81,,,.4,.4,.2000000029802322,5,1
14,(51),m3,LCSDI,134,,,.1,.1,.800000011920929,2,1
14,(51),m3,LJPBD,145,,,.025,.075,.8999999761581421,2,1
14,(51),m3,LMKYB,106,,,.4,.3,.300000011920929,1,1
14,(51),m3,LVFGB,88,,,.5,.2,.300000011920929,3,1
14,(51),m3,LXMYX,130,,,.4,.3,.300000011920929,1,1
14,(51),m3,LYXBB,95,,,.1,.1,.800000011920929,2,1
14,(51),m3,MLVJZ,129,,,0,.2,.800000011920929,6,
14,(51),m3,MMOYA,87,,,0,0,1,5,1
14,(51),m3,MNRLM,120,,,.2,.3,.5,1,
14,(51),m3,MQOED,65,,,.01,.02,.9700000286102295,1,1
14,(51),m3,MREFB,149,,,.2,.1,.699999988079071,1,
14,(51),m3,MUPMA,116,,,.1,.15,.75,6,1
14,(51),m3,MYWHH,110,,,.1,.2,.699999988079071,1,1
14,(51),m3,NLTVU,160,,,.35,.4,.25,4,1
14,(51),m3,NQYQN,154,,,.8,.15,.0500000007450581,3,1
14,(51),m3,OAKPV,128,,,.6,.2,.2000000029802322,4,1
14,(51),m3,OCSVL,121,,,.22,.43,.3499999940395355,2,1
14,(51),m3,ODNWH,77,,,.6,.35,.0500000007450581,1,
14,(51),m3,OOJMX,159,,,.45,.15,.4000000059604645,1,1
14,(51),m3,OPAXV,114,,,.2,.6,.2000000029802322,4,1
14,(51),m3,PEOLU,142,,,.1,.5,.4000000059604645,2,1
14,(51),m3,PHTZT,150,,,.4,.1,.5,2,1
14,(51),m3,POXNY,148,,,.5,.1,.4000000059604645,2,1
14,(51),m3,PYBWP,71,,,.2,.2,.6000000238418579,2,1
14,(51),m3,PZCZV,96,,,.45,.45,.1000000014901161,4,1
14,(51),m3,QECXS,117,,,.75,.1,.1500000059604645,1,1
14,(51),m3,QHNUD,143,,,.15,.35,.5,1,1
14,(51),m3,QKAZU,109,,,.2,.2,.6000000238418579,4,1
14,(51),m3,QRVVY,82,,,.35,.2,.449999988079071,2,1
14,(51),m3,QVBAP,104,,,0,.05,.949999988079071,1,1
14,(51),m3,QXEPS,89,,,.3,.3,.4000000059604645,3,1
14,(51),m3,REAVM,155,,,.23,.33,.4399999976158142,3,1
14,(51),m3,RLFXE,124,,,.8,.05,.1500000059604645,6,1
14,(51),m3,RRFWI,152,,,.2,.3,.5,3,1
14,(51),m3,RRKTM,84,,,0,.4,.6000000238418579,2,1
14,(51),m3,RSFYN,90,,,.25,.32,.4300000071525574,5,1
14,(51),m3,SIBYL,99,,,.6,.2,.2000000029802322,1,1
14,(51),m3,SLETN,132,,,.2,.2,.6000000238418579,4,1
14,(51),m3,SLKSA,136,,,.1,.2,.699999988079071,5,1
14,(51),m3,SNJRM,123,,,.3,.5,.2000000029802322,2,
14,(51),m3,TPCGC,72,,,0,.2,.800000011920929,2,
14,(51),m3,USYLJ,92,,,.3,.3,.4000000059604645,2,
14,(51),m3,UUYLF,164,,,.2,.3,.5,5,1
14,(51),m3,UWXVV,74,,,.2,.1,.699999988079071,1,1
14,(51),m3,VTIEK,137,,,.1,.1,.800000011920929,2,1
14,(51),m3,VTWWG,64,,,.2,.2,.6000000238418579,5,1
14,(51),m3,VWIIZ,119,,,.1,.2,.699999988079071,4,
14,(51),m3,VWQJN,98,,,.4,.4,.2000000029802322,3,1
14,(51),m3,VWTHZ,118,,,.2,.4,.4000000059604645,1,1
14,(51),m3,WOZHY,141,,,.6,.25,.1500000059604645,4,1
14,(51),m3,WSKMW,69,,,.4,.2,.4000000059604645,1,1
14,(51),m3,WTZSC,131,,,.3,.3,.4000000059604645,1,
14,(51),m3,WVBUA,147,,,.2,.4,.4000000059604645,5,1
14,(51),m3,XCRTP,133,,,.3,.4,.300000011920929,1,1
14,(51),m3,XYJIX,140,,,.9,.05,.0500000007450581,2,1
14,(51),m3,YEXRD,138,,,.3,.5,.2000000029802322,5,1
14,(51),m3,YGDVU,103,,,.4,.1,.5,3,1
14,(51),m3,YHEMK,70,,,.3,.4,.300000011920929,2,1
14,(51),m3,YHGBZ,163,,,.1,.3,.6000000238418579,4,1
14,(51),m3,YIPBA,97,,,.1,.25,.6499999761581421,6,1
14,(51),m3,YSSFZ,111,,,.05,.1,.8500000238418579,4,1
14,(51),m3,ZCZJN,61,,,.3,.4,.300000011920929,3,1
14,(51),m3,ZDOYC,63,,,.3,.4,.300000011920929,2,1
15,(38),m2,AGNPX,761,.69999999,2,,,,,1
15,(38),m2,AIRBM,850,.5,2,,,,,1
15,(38),m2,ARLEI,770,.80000001,2,,,,,1
15,(38),m2,BBECX,840,.36000001,3,,,,,1
15,(38),m2,BHPTI,844,.94999999,2,,,,,1
15,(38),m2,BIYDE,794,.69999999,1,,,,,1
15,(38),m2,BKCFP,827,.40000001,4,,,,,1
15,(38),m2,BNPKB,779,.89999998,4,,,,,1
15,(38),m2,BZRFC,826,.80000001,2,,,,,1
15,(38),m2,CHIBT,784,.2,4,,,,,1
15,(38),m2,CHJWI,762,.80000001,1,,,,,1
15,(38),m2,COGEW,742,.2,2,,,,,
15,(38),m2,CUCGB,781,.60000002,3,,,,,1
15,(38),m2,CYLLX,780,.89999998,6,,,,,1
15,(38),m2,CYWGM,744,.75,3,,,,,1
15,(38),m2,DBEOL,768,.5,1,,,,,
15,(38),m2,DCRKI,832,.89999998,5,,,,,1
15,(38),m2,DLIYI,842,.40000001,1,,,,,1
15,(38),m2,DOPFI,746,.89999998,2,,,,,
15,(38),m2,DPJYN,759,.5,2,,,,,1
15,(38),m2,DRIUI,788,.55000001,3,,,,,1
15,(38),m2,DSMMR,748,.69999999,4,,,,,1
15,(38),m2,DUYEG,786,.64999998,4,,,,,1
15,(38),m2,EDRGS,782,.5,1,,,,,1
15,(38),m2,EFVYH,764,.75,3,,,,,1
15,(38),m2,EMHKN,736,.5,1,,,,,1
15,(38),m2,FDEEF,740,.89999998,4,,,,,1
15,(38),m2,FGOQM,783,.30000001,1,,,,,1
15,(38),m2,FTHMZ,743,.99000001,4,,,,,1
15,(38),m2,FZDWW,796,.5,2,,,,,1
15,(38),m2,FZMNK,841,.69999999,5,,,,,1
15,(38),m2,GLFJZ,754,.80000001,3,,,,,1
15,(38),m2,GZRWQ,819,.80000001,6,,,,,1
15,(38),m2,HARNQ,727,.89999998,5,,,,,1
15,(38),m2,HBEWR,752,.40000001,1,,,,,
15,(38),m2,HBQXZ,851,.5,2,,,,,1
15,(38),m2,HEJKB,812,.60000002,3,,,,,1
15,(38),m2,HFNSC,737,.64999998,1,,,,,1
15,(38),m2,HJBDQ,799,.2,3,,,,,1
15,(38),m2,HJEZS,810,.5,3,,,,,1
15,(38),m2,IBCCH,777,.75,2,,,,,1
15,(38),m2,ITXLG,755,.80000001,3,,,,,1
15,(38),m2,IXRCJ,805,.30000001,6,,,,,1
15,(38),m2,JAYYJ,734,.5,2,,,,,1
15,(38),m2,JDVOM,756,.60000002,2,,,,,1
15,(38),m2,JFFDX,820,.75,2,,,,,1
15,(38),m2,JJAGL,800,.69999999,1,,,,,1
15,(38),m2,JUSNB,817,.2,2,,,,,1
15,(38),m2,JVWRC,831,.5,6,,,,,1
15,(38),m2,JXCTF,751,.69999999,4,,,,,1
15,(38),m2,KBPUC,767,.85000002,5,,,,,1
15,(38),m2,KCPRJ,813,.60000002,2,,,,,1
15,(38),m2,KIYTT,772,.69999999,4,,,,,1
15,(38),m2,KRWHP,732,0,4,,,,,
15,(38),m2,KSQVW,769,.69999999,1,,,,,1
15,(38),m2,LFMEQ,823,.75,5,,,,,
15,(38),m2,LYFOV,828,.69999999,4,,,,,1
15,(38),m2,MHKGW,771,.5,1,,,,,1
15,(38),m2,MLXQY,791,.30000001,1,,,,,1
15,(38),m2,MPQVV,846,.60000002,5,,,,,1
15,(38),m2,MWDSM,792,.75,5,,,,,1
15,(38),m2,MWTSC,818,.60000002,2,,,,,1
15,(38),m2,MXZEG,849,.89999998,5,,,,,1
15,(38),m2,NDNSG,847,.89999998,1,,,,,
15,(38),m2,NERZB,816,.30000001,2,,,,,1
15,(38),m2,OEXJH,745,.40000001,1,,,,,1
15,(38),m2,OJYDQ,730,.69999999,2,,,,,1
15,(38),m2,OLPSA,741,.85000002,3,,,,,1
15,(38),m2,OPSPN,735,.34999999,2,,,,,1
15,(38),m2,OTJYA,807,.30000001,2,,,,,1
15,(38),m2,PDSGL,757,.5,1,,,,,1
15,(38),m2,PGVWP,749,.30000001,1,,,,,1
15,(38),m2,PPZPY,822,.89999998,6,,,,,
15,(38),m2,PVBVQ,773,.40000001,2,,,,,1
15,(38),m2,PWJJQ,806,.89999998,3,,,,,1
15,(38),m2,QCTQV,803,.5,1,,,,,
15,(38),m2,QRNNV,778,.89999998,4,,,,,1
15,(38),m2,QYBZC,763,.40000001,2,,,,,1
15,(38),m2,RJKJF,790,.80000001,2,,,,,1
15,(38),m2,RKDZV,793,.55000001,1,,,,,1
15,(38),m2,RKTOH,774,.5,3,,,,,1
15,(38),m2,RQOBK,798,.80000001,4,,,,,
15,(38),m2,RTXTZ,738,.60000002,1,,,,,1
15,(38),m2,RZIII,728,.25,2,,,,,1
15,(38),m2,SKXRF,750,.85000002,3,,,,,1
15,(38),m2,SNNRO,801,.69999999,3,,,,,1
15,(38),m2,SOOYS,766,.5,5,,,,,1
15,(38),m2,SVOWQ,802,.75,3,,,,,1
15,(38),m2,SXMNT,775,.89999998,4,,,,,1
15,(38),m2,TDFNU,739,.69999999,3,,,,,
15,(38),m2,TDLLY,808,.30000001,3,,,,,1
15,(38),m2,TICTG,747,.69999999,4,,,,,1
15,(38),m2,TLEEF,821,.40000001,6,,,,,1
15,(38),m2,TNUTC,785,.30000001,1,,,,,1
15,(38),m2,TPMTB,838,.62,1,,,,,1
15,(38),m2,TQUSO,829,.80000001,7,,,,,1
15,(38),m2,TVNAD,760,.89999998,2,,,,,1
15,(38),m2,TYDLF,848,.80000001,3,,,,,1
15,(38),m2,TZHAK,833,.60000002,1,,,,,1
15,(38),m2,UFEYS,776,.44999999,2,,,,,1
15,(38),m2,UONRK,804,.75,6,,,,,1
15,(38),m2,UXMBH,835,.40000001,2,,,,,1
15,(38),m2,UYSCS,797,.83999997,3,,,,,1
15,(38),m2,VBFGR,824,.66000003,7,,,,,1
15,(38),m2,VEOXL,834,.92000002,6,,,,,1
15,(38),m2,VHWFI,836,.2,1,,,,,1
15,(38),m2,VQQGL,726,.64999998,6,,,,,1
15,(38),m2,VSYYJ,843,.80000001,4,,,,,1
15,(38),m2,WEESC,729,.60000002,2,,,,,1
15,(38),m2,WEZFA,787,.5,1,,,,,1
15,(38),m2,WOVCG,815,.80000001,1,,,,,
15,(38),m2,WTOCY,809,.5,2,,,,,1
15,(38),m2,WUKAA,731,.64999998,1,,,,,1
15,(38),m2,XDCSW,753,.02,1,,,,,1
15,(38),m2,XEPOZ,837,.80000001,2,,,,,1
15,(38),m2,XJMAV,733,.80000001,1,,,,,1
15,(38),m2,XMREM,830,.5,1,,,,,1
15,(38),m2,XPQFY,758,.30000001,4,,,,,1
15,(38),m2,YIQTI,814,.94999999,4,,,,,1
15,(38),m2,YJPRG,825,.60000002,4,,,,,
15,(38),m2,YKWAH,839,.80000001,1,,,,,1
15,(38),m2,YMKYG,724,.1,1,,,,,1
15,(38),m2,YPCFD,795,.75,1,,,,,1
15,(38),m2,YQXIE,811,.85000002,4,,,,,1
15,(38),m2,YUMWF,765,.69999999,4,,,,,1
15,(38),m2,YYYQL,725,.69999999,2,,,,,1
15,(38),m2,ZHMDL,789,.30000001,2,,,,,1
15,(38),m2,ZJGNP,845,.55000001,2,,,,,1
15,(38),m3,AFKFA,146,,,.6000000238418579,.300000011920929,.1000000014901161,5,1
15,(38),m3,AYJQH,156,,,.4000000059604645,.300000011920929,.300000011920929,4,1
15,(38),m3,BGRYT,162,,,1,0,0,6,1
15,(38),m3,BNSRX,102,,,.0500000007450581,.1500000059604645,.800000011920929,2,
15,(38),m3,BRCTI,125,,,.5,.4000000059604645,.1000000014901161,2,1
15,(38),m3,BUTQG,68,,,.8500000238418579,.1000000014901161,.0500000007450581,2,1
15,(38),m3,BXBPO,113,,,.5,.1000000014901161,.4000000059604645,3,1
15,(38),m3,BYUFT,122,,,.800000011920929,.1500000059604645,.0500000007450581,4,1
15,(38),m3,CQEXW,78,,,.6000000238418579,.25,.1500000059604645,3,
15,(38),m3,CTDTP,144,,,.699999988079071,.2000000029802322,.1000000014901161,1,1
15,(38),m3,CTPQT,83,,,.449999988079071,.4000000059604645,.1500000059604645,3,1
15,(38),m3,DDLIA,157,,,.5,.25,.25,3,1
15,(38),m3,DMIIF,158,,,.6000000238418579,.2000000029802322,.2000000029802322,2,1
15,(38),m3,DOPUB,62,,,.2000000029802322,.2000000029802322,.6000000238418579,3,1
15,(38),m3,EALGQ,101,,,.6499999761581421,.2000000029802322,.1500000059604645,3,1
15,(38),m3,EXHNR,112,,,.3499999940395355,.449999988079071,.2000000029802322,1,
15,(38),m3,FFVHW,153,,,.699999988079071,.2000000029802322,.1000000014901161,2,1
15,(38),m3,FJTDI,126,,,.699999988079071,.1500000059604645,.1500000059604645,2,1
15,(38),m3,FOMBY,76,,,.1500000059604645,.25,.6000000238418579,2,1
15,(38),m3,FRHWQ,91,,,.800000011920929,.1500000059604645,.0500000007450581,5,1
15,(38),m3,GCPKB,161,,,0,.5,.5,1,1
15,(38),m3,GFHGK,86,,,.300000011920929,.6000000238418579,.1000000014901161,2,1
15,(38),m3,GLYRR,135,,,.6000000238418579,.2000000029802322,.2000000029802322,2,1
15,(38),m3,GOQTH,94,,,.300000011920929,.2000000029802322,.5,3,1
15,(38),m3,HDWQD,115,,,.699999988079071,.2000000029802322,.1000000014901161,4,1
15,(38),m3,HKTWT,151,,,.5,.300000011920929,.2000000029802322,4,1
15,(38),m3,HSACH,107,,,.6000000238418579,.300000011920929,.1000000014901161,6,1
15,(38),m3,HWAXH,85,,,0,.25,.75,1,1
15,(38),m3,HWHKM,75,,,.6000000238418579,.2000000029802322,.2000000029802322,3,1
15,(38),m3,HXXGB,80,,,.8500000238418579,.1000000014901161,.0500000007450581,2,1
15,(38),m3,IEZOP,73,,,.699999988079071,.300000011920929,0,4,1
15,(38),m3,IKPCK,139,,,.5,.5,0,2,1
15,(38),m3,IXIJM,105,,,.1000000014901161,.5,.4000000059604645,1,1
15,(38),m3,JDMRD,100,,,.800000011920929,.1500000059604645,.0500000007450581,1,1
15,(38),m3,JERHM,93,,,.5,.25,.25,1,1
15,(38),m3,JJWQH,127,,,.4000000059604645,.3499999940395355,.25,2,1
15,(38),m3,KGDEO,66,,,.2199999988079071,.4799999892711639,.300000011920929,2,1
15,(38),m3,KMTVC,108,,,.2000000029802322,.4000000059604645,.4000000059604645,3,1
15,(38),m3,KPQUF,67,,,.8999999761581421,.1000000014901161,0,1,1
15,(38),m3,KXHZX,79,,,.2000000029802322,.2000000029802322,.6000000238418579,3,1
15,(38),m3,KYQVB,81,,,.300000011920929,.449999988079071,.25,3,1
15,(38),m3,LCSDI,134,,,.2000000029802322,.1000000014901161,.699999988079071,2,1
15,(38),m3,LJPBD,145,,,.1500000059604645,.3499999940395355,.5,2,1
15,(38),m3,LMKYB,106,,,.800000011920929,.2000000029802322,0,2,1
15,(38),m3,LVFGB,88,,,.800000011920929,.1899999976158142,.0099999997764826,2,1
15,(38),m3,LXMYX,130,,,.6000000238418579,.2000000029802322,.2000000029802322,5,1
15,(38),m3,LYXBB,95,,,.2000000029802322,.4000000059604645,.4000000059604645,1,1
15,(38),m3,MLVJZ,129,,,.5,.1000000014901161,.4000000059604645,2,
15,(38),m3,MMOYA,87,,,.2000000029802322,.4000000059604645,.4000000059604645,1,1
15,(38),m3,MNRLM,120,,,.6000000238418579,.300000011920929,.1000000014901161,2,
15,(38),m3,MQOED,65,,,.1500000059604645,.1500000059604645,.699999988079071,6,1
15,(38),m3,MREFB,149,,,.5,.2000000029802322,.300000011920929,2,
15,(38),m3,MUPMA,116,,,.4000000059604645,.2000000029802322,.4000000059604645,2,1
15,(38),m3,MYWHH,110,,,.6000000238418579,.300000011920929,.1000000014901161,1,1
15,(38),m3,NLTVU,160,,,.300000011920929,.300000011920929,.4000000059604645,4,1
15,(38),m3,NQYQN,154,,,.6000000238418579,.3499999940395355,.0500000007450581,5,1
15,(38),m3,OAKPV,128,,,.75,.1500000059604645,.1000000014901161,4,1
15,(38),m3,OCSVL,121,,,.300000011920929,.5,.2000000029802322,5,1
15,(38),m3,ODNWH,77,,,.6499999761581421,.3499999940395355,0,2,
15,(38),m3,OOJMX,159,,,.699999988079071,.25,.0500000007450581,2,1
15,(38),m3,OPAXV,114,,,.1000000014901161,.2000000029802322,.699999988079071,4,1
15,(38),m3,PEOLU,142,,,.6000000238418579,.2000000029802322,.2000000029802322,2,1
15,(38),m3,PHTZT,150,,,.8999999761581421,.0700000002980232,.0299999993294477,2,1
15,(38),m3,POXNY,148,,,.5,.1000000014901161,.4000000059604645,3,1
15,(38),m3,PYBWP,71,,,.300000011920929,.5,.2000000029802322,1,1
15,(38),m3,PZCZV,96,,,.6000000238418579,.300000011920929,.1000000014901161,6,1
15,(38),m3,QECXS,117,,,.699999988079071,.1500000059604645,.1500000059604645,1,1
15,(38),m3,QHNUD,143,,,.6000000238418579,.25,.1500000059604645,1,1
15,(38),m3,QKAZU,109,,,.5,.25,.25,5,1
15,(38),m3,QRVVY,82,,,.6000000238418579,.2000000029802322,.2000000029802322,4,1
15,(38),m3,QVBAP,104,,,.25,.550000011920929,.2000000029802322,1,1
15,(38),m3,QXEPS,89,,,.6499999761581421,.1500000059604645,.2000000029802322,3,1
15,(38),m3,REAVM,155,,,.5,.300000011920929,.2000000029802322,2,1
15,(38),m3,RLFXE,124,,,.8999999761581421,.0399999991059303,.0599999986588955,3,1
15,(38),m3,RRFWI,152,,,.300000011920929,.300000011920929,.4000000059604645,1,1
15,(38),m3,RRKTM,84,,,0,.4000000059604645,.6000000238418579,2,1
15,(38),m3,RSFYN,90,,,.4000000059604645,.300000011920929,.300000011920929,3,1
15,(38),m3,SIBYL,99,,,.5,.1000000014901161,.4000000059604645,1,1
15,(38),m3,SLETN,132,,,.5,.1000000014901161,.4000000059604645,2,1
15,(38),m3,SLKSA,136,,,.2000000029802322,.4000000059604645,.4000000059604645,1,1
15,(38),m3,SNJRM,123,,,.6000000238418579,.300000011920929,.1000000014901161,2,
15,(38),m3,TPCGC,72,,,.5,.2000000029802322,.300000011920929,3,
15,(38),m3,USYLJ,92,,,.5,.5,0,1,
15,(38),m3,UUYLF,164,,,.699999988079071,.1500000059604645,.1500000059604645,3,1
15,(38),m3,UWXVV,74,,,.3499999940395355,.25,.4000000059604645,2,1
15,(38),m3,VTIEK,137,,,.300000011920929,.300000011920929,.4000000059604645,1,1
15,(38),m3,VTWWG,64,,,.4000000059604645,.4000000059604645,.2000000029802322,4,1
15,(38),m3,VWIIZ,119,,,.1000000014901161,.5,.4000000059604645,3,
15,(38),m3,VWQJN,98,,,.300000011920929,.300000011920929,.4000000059604645,2,1
15,(38),m3,VWTHZ,118,,,.1500000059604645,.1500000059604645,.699999988079071,1,1
15,(38),m3,WOZHY,141,,,.5,.4000000059604645,.1000000014901161,3,1
15,(38),m3,WSKMW,69,,,.4000000059604645,.2000000029802322,.4000000059604645,1,1
15,(38),m3,WTZSC,131,,,.300000011920929,.300000011920929,.4000000059604645,1,
15,(38),m3,WVBUA,147,,,.300000011920929,.2000000029802322,.5,3,1
15,(38),m3,XCRTP,133,,,.300000011920929,.5,.2000000029802322,3,1
15,(38),m3,XYJIX,140,,,.6000000238418579,.300000011920929,.1000000014901161,2,1
15,(38),m3,YEXRD,138,,,.699999988079071,.1500000059604645,.1500000059604645,4,1
15,(38),m3,YGDVU,103,,,.4000000059604645,.4000000059604645,.2000000029802322,3,1
15,(38),m3,YHEMK,70,,,.4000000059604645,.4000000059604645,.2000000029802322,2,1
15,(38),m3,YHGBZ,163,,,.8999999761581421,.1000000014901161,0,3,1
15,(38),m3,YIPBA,97,,,.5,.4000000059604645,.1000000014901161,2,1
15,(38),m3,YSSFZ,111,,,.8500000238418579,.1000000014901161,.0500000007450581,4,1
15,(38),m3,ZCZJN,61,,,.6000000238418579,.2000000029802322,.2000000029802322,4,1
15,(38),m3,ZDOYC,63,,,.800000011920929,.2000000029802322,0,1,1
16,(52),m2,AGNPX,761,.5,1,,,,,1
16,(52),m2,AIRBM,850,.30000001,1,,,,,1
16,(52),m2,ARLEI,770,.64999998,1,,,,,1
16,(52),m2,BBECX,840,.41999999,3,,,,,1
16,(52),m2,BHPTI,844,.30000001,1,,,,,1
16,(52),m2,BIYDE,794,.5,1,,,,,1
16,(52),m2,BKCFP,827,.15000001,2,,,,,1
16,(52),m2,BNPKB,779,.60000002,2,,,,,1
16,(52),m2,BZRFC,826,.55000001,1,,,,,1
16,(52),m2,CHIBT,784,.1,4,,,,,1
16,(52),m2,CHJWI,762,.2,4,,,,,1
16,(52),m2,COGEW,742,.34999999,2,,,,,
16,(52),m2,CUCGB,781,.5,1,,,,,1
16,(52),m2,CYLLX,780,.44,3,,,,,1
16,(52),m2,CYWGM,744,.60000002,1,,,,,1
16,(52),m2,DBEOL,768,.1,5,,,,,
16,(52),m2,DCRKI,832,.2,3,,,,,1
16,(52),m2,DLIYI,842,.5,2,,,,,1
16,(52),m2,DOPFI,746,.60000002,4,,,,,
16,(52),m2,DPJYN,759,.64999998,1,,,,,1
16,(52),m2,DRIUI,788,.60000002,4,,,,,1
16,(52),m2,DSMMR,748,.5,2,,,,,1
16,(52),m2,DUYEG,786,.69999999,1,,,,,1
16,(52),m2,EDRGS,782,.40000001,1,,,,,1
16,(52),m2,EFVYH,764,.5,1,,,,,1
16,(52),m2,EMHKN,736,.5,1,,,,,1
16,(52),m2,FDEEF,740,.2,3,,,,,1
16,(52),m2,FGOQM,783,.2,1,,,,,1
16,(52),m2,FTHMZ,743,.80000001,1,,,,,1
16,(52),m2,FZDWW,796,.5,4,,,,,1
16,(52),m2,FZMNK,841,.75,5,,,,,1
16,(52),m2,GLFJZ,754,.60000002,1,,,,,1
16,(52),m2,GZRWQ,819,.40000001,4,,,,,1
16,(52),m2,HARNQ,727,.5,1,,,,,1
16,(52),m2,HBEWR,752,.5,1,,,,,
16,(52),m2,HBQXZ,851,.60000002,1,,,,,1
16,(52),m2,HEJKB,812,.40000001,2,,,,,1
16,(52),m2,HFNSC,737,.25,6,,,,,1
16,(52),m2,HJBDQ,799,.38,3,,,,,1
16,(52),m2,HJEZS,810,.44999999,2,,,,,1
16,(52),m2,IBCCH,777,.80000001,2,,,,,1
16,(52),m2,ITXLG,755,.69999999,1,,,,,1
16,(52),m2,IXRCJ,805,.5,2,,,,,1
16,(52),m2,JAYYJ,734,.55000001,3,,,,,1
16,(52),m2,JDVOM,756,.64999998,3,,,,,1
16,(52),m2,JFFDX,820,.60000002,1,,,,,1
16,(52),m2,JJAGL,800,.5,1,,,,,1
16,(52),m2,JUSNB,817,.050000001,2,,,,,1
16,(52),m2,JVWRC,831,.2,1,,,,,1
16,(52),m2,JXCTF,751,.33000001,2,,,,,1
